location,target,unit,type,bin_start_incl,bin_end_notincl,value
HHS Region 3,2 wk ahead,percent,Bin,12.4,12.5,1.577629121394139e-5
HHS Region 3,2 wk ahead,percent,Bin,12.5,12.6,1.577629121394139e-5
HHS Region 3,2 wk ahead,percent,Bin,12.6,12.7,1.577629121394139e-5
HHS Region 3,2 wk ahead,percent,Bin,12.7,12.8,1.577629121394139e-5
HHS Region 3,2 wk ahead,percent,Bin,12.8,12.9,1.577629121394139e-5
HHS Region 3,2 wk ahead,percent,Bin,12.9,13,1.577629121394139e-5
HHS Region 3,2 wk ahead,percent,Bin,13,100,1.577629121394139e-5
HHS Region 3,3 wk ahead,percent,Bin,0,0.1,0.0014123360961948643
HHS Region 3,3 wk ahead,percent,Bin,0.1,0.2,0.0033291270580338987
HHS Region 3,3 wk ahead,percent,Bin,0.2,0.3,0.004094740564248486
HHS Region 3,3 wk ahead,percent,Bin,0.3,0.4,0.004977586286715013
HHS Region 3,3 wk ahead,percent,Bin,0.4,0.5,0.00598087697193332
HHS Region 3,3 wk ahead,percent,Bin,0.5,0.6,0.007105032991007774
HHS Region 3,3 wk ahead,percent,Bin,0.6,0.7,0.008346346991536255
HHS Region 3,3 wk ahead,percent,Bin,0.7,0.8,0.009697050964526301
HHS Region 3,3 wk ahead,percent,Bin,0.8,0.9,0.011144592893275433
HHS Region 3,3 wk ahead,percent,Bin,0.9,1,0.01267197270839894
HHS Region 3,3 wk ahead,percent,Bin,1,1.1,0.014257645747045525
HHS Region 3,3 wk ahead,percent,Bin,1.1,1.2,0.01587604092251226
HHS Region 3,3 wk ahead,percent,Bin,1.2,1.3,0.017498392665236825
HHS Region 3,3 wk ahead,percent,Bin,1.3,1.4,0.019093761353899355
HHS Region 3,3 wk ahead,percent,Bin,1.4,1.5,0.02063009584775476
HHS Region 3,3 wk ahead,percent,Bin,1.5,1.6,0.02207633464364497
HHS Region 3,3 wk ahead,percent,Bin,1.6,1.7,0.023403296240657942
HHS Region 3,3 wk ahead,percent,Bin,1.7,1.8,0.024585877255611958
HHS Region 3,3 wk ahead,percent,Bin,1.8,1.9,0.02560418248287826
HHS Region 3,3 wk ahead,percent,Bin,1.9,2,0.026444994379980824
HHS Region 3,3 wk ahead,percent,Bin,2,2.1,0.02710208959006652
HHS Region 3,3 wk ahead,percent,Bin,2.1,2.2,0.02757695605133393
HHS Region 3,3 wk ahead,percent,Bin,2.2,2.3,0.02787828675071305
HHS Region 3,3 wk ahead,percent,Bin,2.3,2.4,0.02802049589031469
HHS Region 3,3 wk ahead,percent,Bin,2.4,2.5,0.02802355550101354
HHS Region 3,3 wk ahead,percent,Bin,2.5,2.6,0.027909460119507228
HHS Region 3,3 wk ahead,percent,Bin,2.6,2.7,0.02770197190748434
HHS Region 3,3 wk ahead,percent,Bin,2.7,2.8,0.027423152529821297
HHS Region 3,3 wk ahead,percent,Bin,2.8,2.9,0.027092418061165024
HHS Region 3,3 wk ahead,percent,Bin,2.9,3,0.02672471328291123
HHS Region 3,3 wk ahead,percent,Bin,3,3.1,0.026329708836825304
HHS Region 3,3 wk ahead,percent,Bin,3.1,3.2,0.02591142882888966
HHS Region 3,3 wk ahead,percent,Bin,3.2,3.3,0.025468587298346557
HHS Region 3,3 wk ahead,percent,Bin,3.3,3.4,0.02499538968893839
HHS Region 3,3 wk ahead,percent,Bin,3.4,3.5,0.024482636564381575
HHS Region 3,3 wk ahead,percent,Bin,3.5,3.6,0.02391960250009505
HHS Region 3,3 wk ahead,percent,Bin,3.6,3.7,0.0232949855303003
HHS Region 3,3 wk ahead,percent,Bin,3.7,3.8,0.022599254621914738
HHS Region 3,3 wk ahead,percent,Bin,3.8,3.9,0.021825004351301722
HHS Region 3,3 wk ahead,percent,Bin,3.9,4,0.02096873664038082
HHS Region 3,3 wk ahead,percent,Bin,4,4.1,0.020030860121714716
HHS Region 3,3 wk ahead,percent,Bin,4.1,4.2,0.01901604076330229
HHS Region 3,3 wk ahead,percent,Bin,4.2,4.3,0.017932967139408215
HHS Region 3,3 wk ahead,percent,Bin,4.3,4.4,0.016793767222948088
HHS Region 3,3 wk ahead,percent,Bin,4.4,4.5,0.015613210770174673
HHS Region 3,3 wk ahead,percent,Bin,4.5,4.6,0.014407733606788115
HHS Region 3,3 wk ahead,percent,Bin,4.6,4.7,0.013194583119750941
HHS Region 3,3 wk ahead,percent,Bin,4.7,4.8,0.011990804542298313
HHS Region 3,3 wk ahead,percent,Bin,4.8,4.9,0.010812377855353873
HHS Region 3,3 wk ahead,percent,Bin,4.9,5,0.009673803398585604
HHS Region 3,3 wk ahead,percent,Bin,5,5.1,0.008587290428322899
HHS Region 3,3 wk ahead,percent,Bin,5.1,5.2,0.007562774218317886
HHS Region 3,3 wk ahead,percent,Bin,5.2,5.3,0.006607746581580527
HHS Region 3,3 wk ahead,percent,Bin,5.3,5.4,0.0057271510219983135
HHS Region 3,3 wk ahead,percent,Bin,5.4,5.5,0.004923757206655557
HHS Region 3,3 wk ahead,percent,Bin,5.5,5.6,0.004198266080967891
HHS Region 3,3 wk ahead,percent,Bin,5.6,5.7,0.003549727689765398
HHS Region 3,3 wk ahead,percent,Bin,5.7,5.8,0.002975543789856356
HHS Region 3,3 wk ahead,percent,Bin,5.8,5.9,0.0024723889291676576
HHS Region 3,3 wk ahead,percent,Bin,5.9,6,0.0020355943718216346
HHS Region 3,3 wk ahead,percent,Bin,6,6.1,0.0016603611858177598
HHS Region 3,3 wk ahead,percent,Bin,6.1,6.2,0.0013411771420283965
HHS Region 3,3 wk ahead,percent,Bin,6.2,6.3,0.0010725424678743366
HHS Region 3,3 wk ahead,percent,Bin,6.3,6.4,8.488823480210473e-4
HHS Region 3,3 wk ahead,percent,Bin,6.4,6.5,6.646968168538612e-4
HHS Region 3,3 wk ahead,percent,Bin,6.5,6.6,5.147672384658268e-4
HHS Region 3,3 wk ahead,percent,Bin,6.6,6.7,3.941466166935838e-4
HHS Region 3,3 wk ahead,percent,Bin,6.7,6.8,2.982941416800768e-4
HHS Region 3,3 wk ahead,percent,Bin,6.8,6.9,2.2304061378115817e-4
HHS Region 3,3 wk ahead,percent,Bin,6.9,7,1.6476094340357966e-4
HHS Region 3,3 wk ahead,percent,Bin,7,7.1,1.2017442936505738e-4
HHS Region 3,3 wk ahead,percent,Bin,7.1,7.2,8.654958668951402e-5
HHS Region 3,3 wk ahead,percent,Bin,7.2,7.3,6.151920051265474e-5
HHS Region 3,3 wk ahead,percent,Bin,7.3,7.4,4.315486669371655e-5
HHS Region 3,3 wk ahead,percent,Bin,7.4,7.5,2.9868888180729948e-5
HHS Region 3,3 wk ahead,percent,Bin,7.5,7.6,2.039227949640282e-5
HHS Region 3,3 wk ahead,percent,Bin,7.6,7.7,1.5882638465896083e-5
HHS Region 3,3 wk ahead,percent,Bin,7.7,7.8,1.582740974813999e-5
HHS Region 3,3 wk ahead,percent,Bin,7.8,7.9,1.582740974813999e-5
HHS Region 3,3 wk ahead,percent,Bin,7.9,8,1.582740974813999e-5
HHS Region 3,3 wk ahead,percent,Bin,8,8.1,1.5827409748140128e-5
HHS Region 3,3 wk ahead,percent,Bin,8.1,8.2,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,8.2,8.3,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,8.3,8.4,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,8.4,8.5,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,8.5,8.6,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,8.6,8.7,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,8.7,8.8,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,8.8,8.9,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,8.9,9,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,9,9.1,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,9.1,9.2,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,9.2,9.3,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,9.3,9.4,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,9.4,9.5,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,9.5,9.6,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,9.6,9.7,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,9.7,9.8,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,9.8,9.9,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,9.9,10,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,10,10.1,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,10.1,10.2,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,10.2,10.3,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,10.3,10.4,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,10.4,10.5,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,10.5,10.6,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,10.6,10.7,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,10.7,10.8,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,10.8,10.9,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,10.9,11,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,11,11.1,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,11.1,11.2,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,11.2,11.3,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,11.3,11.4,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,11.4,11.5,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,11.5,11.6,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,11.6,11.7,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,11.7,11.8,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,11.8,11.9,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,11.9,12,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,12,12.1,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,12.1,12.2,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,12.2,12.3,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,12.3,12.4,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,12.4,12.5,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,12.5,12.6,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,12.6,12.7,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,12.7,12.8,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,12.8,12.9,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,12.9,13,1.582740974814027e-5
HHS Region 3,3 wk ahead,percent,Bin,13,100,1.582740974814027e-5
HHS Region 3,4 wk ahead,percent,Bin,0,0.1,1.68753438267277e-4
HHS Region 3,4 wk ahead,percent,Bin,0.1,0.2,4.6548125793667626e-4
HHS Region 3,4 wk ahead,percent,Bin,0.2,0.3,6.963557379429457e-4
HHS Region 3,4 wk ahead,percent,Bin,0.3,0.4,0.0010194154797780167
HHS Region 3,4 wk ahead,percent,Bin,0.4,0.5,0.0014607142648711798
HHS Region 3,4 wk ahead,percent,Bin,0.5,0.6,0.002049236766387691
HHS Region 3,4 wk ahead,percent,Bin,0.6,0.7,0.0028150111834183964
HHS Region 3,4 wk ahead,percent,Bin,0.7,0.8,0.003787332950241002
HHS Region 3,4 wk ahead,percent,Bin,0.8,0.9,0.0049914245148144016
HHS Region 3,4 wk ahead,percent,Bin,0.9,1,0.006444191199892155
HHS Region 3,4 wk ahead,percent,Bin,1,1.1,0.008151964453445223
HHS Region 3,4 wk ahead,percent,Bin,1.1,1.2,0.0101049969502492
HHS Region 3,4 wk ahead,percent,Bin,1.2,1.3,0.012275207611041833
HHS Region 3,4 wk ahead,percent,Bin,1.3,1.4,0.01461474097447591
HHS Region 3,4 wk ahead,percent,Bin,1.4,1.5,0.01705544606937864
HHS Region 3,4 wk ahead,percent,Bin,1.5,1.6,0.01951209360159054
HHS Region 3,4 wk ahead,percent,Bin,1.6,1.7,0.021886991416600738
HHS Region 3,4 wk ahead,percent,Bin,1.7,1.8,0.02407709299112483
HHS Region 3,4 wk ahead,percent,Bin,1.8,1.9,0.025984209453180415
HHS Region 3,4 wk ahead,percent,Bin,1.9,2,0.02752228386163843
HHS Region 3,4 wk ahead,percent,Bin,2,2.1,0.02862979340568185
HHS Region 3,4 wk ahead,percent,Bin,2.1,2.2,0.029274722350214173
HHS Region 3,4 wk ahead,percent,Bin,2.2,2.3,0.02946029478056629
HHS Region 3,4 wk ahead,percent,Bin,2.3,2.4,0.029226422704545847
HHS Region 3,4 wk ahead,percent,Bin,2.4,2.5,0.028644860576346045
HHS Region 3,4 wk ahead,percent,Bin,2.5,2.6,0.027812863116556844
HHS Region 3,4 wk ahead,percent,Bin,2.6,2.7,0.026843279039301848
HHS Region 3,4 wk ahead,percent,Bin,2.7,2.8,0.025851486476000718
HHS Region 3,4 wk ahead,percent,Bin,2.8,2.9,0.024943792614455607
HHS Region 3,4 wk ahead,percent,Bin,2.9,3,0.024206238237556573
HHS Region 3,4 wk ahead,percent,Bin,3,3.1,0.023696909476910295
HHS Region 3,4 wk ahead,percent,Bin,3.1,3.2,0.02344156791237153
HHS Region 3,4 wk ahead,percent,Bin,3.2,3.3,0.02343257397375999
HHS Region 3,4 wk ahead,percent,Bin,3.3,3.4,0.023633426196179298
HHS Region 3,4 wk ahead,percent,Bin,3.4,3.5,0.023983656451956797
HHS Region 3,4 wk ahead,percent,Bin,3.5,3.6,0.024407015026675607
HHS Region 3,4 wk ahead,percent,Bin,3.6,3.7,0.024819940754867067
HHS Region 3,4 wk ahead,percent,Bin,3.7,3.8,0.02513929373532802
HHS Region 3,4 wk ahead,percent,Bin,3.8,3.9,0.02529001755595388
HHS Region 3,4 wk ahead,percent,Bin,3.9,4,0.025210095456241473
HHS Region 3,4 wk ahead,percent,Bin,4,4.1,0.024855360809506063
HHS Region 3,4 wk ahead,percent,Bin,4.1,4.2,0.024202813337681796
HHS Region 3,4 wk ahead,percent,Bin,4.2,4.3,0.023250165757202887
HHS Region 3,4 wk ahead,percent,Bin,4.3,4.4,0.022017748245593643
HHS Region 3,4 wk ahead,percent,Bin,4.4,4.5,0.020544976998590588
HHS Region 3,4 wk ahead,percent,Bin,4.5,4.6,0.018887464031810224
HHS Region 3,4 wk ahead,percent,Bin,4.6,4.7,0.01711207756218905
HHS Region 3,4 wk ahead,percent,Bin,4.7,4.8,0.015291086892188175
HHS Region 3,4 wk ahead,percent,Bin,4.8,4.9,0.013495587201410957
HHS Region 3,4 wk ahead,percent,Bin,4.9,5,0.01178973464828367
HHS Region 3,4 wk ahead,percent,Bin,5,5.1,0.010225434953958678
HHS Region 3,4 wk ahead,percent,Bin,5.1,5.2,0.008839355711655375
HHS Region 3,4 wk ahead,percent,Bin,5.2,5.3,0.007650558379257326
HHS Region 3,4 wk ahead,percent,Bin,5.3,5.4,0.00666170742229863
HHS Region 3,4 wk ahead,percent,Bin,5.4,5.5,0.005860833103701168
HHS Region 3,4 wk ahead,percent,Bin,5.5,5.6,0.0052242838833684675
HHS Region 3,4 wk ahead,percent,Bin,5.6,5.7,0.004721247903577511
HHS Region 3,4 wk ahead,percent,Bin,5.7,5.8,0.004318072039433248
HHS Region 3,4 wk ahead,percent,Bin,5.8,5.9,0.003981667201180152
HHS Region 3,4 wk ahead,percent,Bin,5.9,6,0.0036830034163365384
HHS Region 3,4 wk ahead,percent,Bin,6,6.1,0.003399261081643251
HHS Region 3,4 wk ahead,percent,Bin,6.1,6.2,0.0031148736747366795
HHS Region 3,4 wk ahead,percent,Bin,6.2,6.3,0.0028216795494368572
HHS Region 3,4 wk ahead,percent,Bin,6.3,6.4,0.002518133758042147
HHS Region 3,4 wk ahead,percent,Bin,6.4,6.5,0.002207906588641458
HHS Region 3,4 wk ahead,percent,Bin,6.5,6.6,0.0018980992130311462
HHS Region 3,4 wk ahead,percent,Bin,6.6,6.7,0.0015974367640635534
HHS Region 3,4 wk ahead,percent,Bin,6.7,6.8,0.0013145874641544296
HHS Region 3,4 wk ahead,percent,Bin,6.8,6.9,0.0010569154595812963
HHS Region 3,4 wk ahead,percent,Bin,6.9,7,8.296744949160541e-4
HHS Region 3,4 wk ahead,percent,Bin,7,7.1,6.355323509104716e-4
HHS Region 3,4 wk ahead,percent,Bin,7.1,7.2,4.749043745221655e-4
HHS Region 3,4 wk ahead,percent,Bin,7.2,7.3,3.4607647361649207e-4
HHS Region 3,4 wk ahead,percent,Bin,7.3,7.4,2.458781009896582e-4
HHS Region 3,4 wk ahead,percent,Bin,7.4,7.5,1.702885121054848e-4
HHS Region 3,4 wk ahead,percent,Bin,7.5,7.6,1.1494876566957212e-4
HHS Region 3,4 wk ahead,percent,Bin,7.6,7.7,7.561328180620073e-5
HHS Region 3,4 wk ahead,percent,Bin,7.7,7.8,4.8468269174994506e-5
HHS Region 3,4 wk ahead,percent,Bin,7.8,7.9,3.1092116856954316e-5
HHS Region 3,4 wk ahead,percent,Bin,7.9,8,2.79664651756078e-5
HHS Region 3,4 wk ahead,percent,Bin,8,8.1,2.796646517560805e-5
HHS Region 3,4 wk ahead,percent,Bin,8.1,8.2,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,8.2,8.3,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,8.3,8.4,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,8.4,8.5,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,8.5,8.6,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,8.6,8.7,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,8.7,8.8,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,8.8,8.9,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,8.9,9,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,9,9.1,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,9.1,9.2,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,9.2,9.3,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,9.3,9.4,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,9.4,9.5,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,9.5,9.6,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,9.6,9.7,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,9.7,9.8,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,9.8,9.9,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,9.9,10,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,10,10.1,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,10.1,10.2,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,10.2,10.3,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,10.3,10.4,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,10.4,10.5,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,10.5,10.6,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,10.6,10.7,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,10.7,10.8,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,10.8,10.9,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,10.9,11,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,11,11.1,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,11.1,11.2,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,11.2,11.3,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,11.3,11.4,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,11.4,11.5,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,11.5,11.6,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,11.6,11.7,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,11.7,11.8,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,11.8,11.9,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,11.9,12,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,12,12.1,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,12.1,12.2,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,12.2,12.3,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,12.3,12.4,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,12.4,12.5,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,12.5,12.6,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,12.6,12.7,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,12.7,12.8,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,12.8,12.9,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,12.9,13,2.7966465175608305e-5
HHS Region 3,4 wk ahead,percent,Bin,13,100,2.7966465175608305e-5
HHS Region 2,Season onset,week,Bin,40,41,0.0043461261063559515
HHS Region 2,Season onset,week,Bin,41,42,0.009315670423448531
HHS Region 2,Season onset,week,Bin,42,43,0.012439708035564026
HHS Region 2,Season onset,week,Bin,43,44,0.01137872253183755
HHS Region 2,Season onset,week,Bin,44,45,0.009500245130488139
HHS Region 2,Season onset,week,Bin,45,46,0.010659469640220963
HHS Region 2,Season onset,week,Bin,46,47,0.017176637547160038
HHS Region 2,Season onset,week,Bin,47,48,0.03188384815064341
HHS Region 2,Season onset,week,Bin,48,49,0.052538165327285086
HHS Region 2,Season onset,week,Bin,49,50,0.07002468317505862
HHS Region 2,Season onset,week,Bin,50,51,0.07697973110506152
HHS Region 2,Season onset,week,Bin,51,52,0.06866066331207689
HHS Region 2,Season onset,week,Bin,52,53,0.045868548162821536
HHS Region 2,Season onset,week,Bin,1,2,0.02543366862877975
HHS Region 2,Season onset,week,Bin,2,3,0.027544689141567352
HHS Region 2,Season onset,week,Bin,3,4,0.05583328008594597
HHS Region 2,Season onset,week,Bin,4,5,0.09414090928404059
HHS Region 2,Season onset,week,Bin,5,6,0.11761376072926648
HHS Region 2,Season onset,week,Bin,6,7,0.10833306498599846
HHS Region 2,Season onset,week,Bin,7,8,0.07010103354503451
HHS Region 2,Season onset,week,Bin,8,9,0.029985057228825253
HHS Region 2,Season onset,week,Bin,9,10,0.008118704096917444
HHS Region 2,Season onset,week,Bin,10,11,0.0014588561215044741
HHS Region 2,Season onset,week,Bin,11,12,8.695948048006464e-4
HHS Region 2,Season onset,week,Bin,12,13,8.695948048006464e-4
HHS Region 2,Season onset,week,Bin,13,14,8.695948048006464e-4
HHS Region 2,Season onset,week,Bin,14,15,8.695948048006464e-4
HHS Region 2,Season onset,week,Bin,15,16,8.695948048006464e-4
HHS Region 2,Season onset,week,Bin,16,17,8.695948048006464e-4
HHS Region 2,Season onset,week,Bin,17,18,8.695948048006464e-4
HHS Region 2,Season onset,week,Bin,18,19,8.695948048006464e-4
HHS Region 2,Season onset,week,Bin,19,20,8.695948048006464e-4
HHS Region 2,Season onset,week,Bin,20,21,8.695948048006464e-4
HHS Region 2,Season onset,week,Bin,none,none,0.03196880945609094
HHS Region 2,Season peak week,week,Bin,40,41,3.1326231786196236e-4
HHS Region 2,Season peak week,week,Bin,41,42,3.1326231786196236e-4
HHS Region 2,Season peak week,week,Bin,42,43,3.1326231786196236e-4
HHS Region 2,Season peak week,week,Bin,43,44,3.1326231786196236e-4
HHS Region 2,Season peak week,week,Bin,44,45,3.1326231786196236e-4
HHS Region 2,Season peak week,week,Bin,45,46,3.1326231786196236e-4
HHS Region 2,Season peak week,week,Bin,46,47,4.840643204846248e-4
HHS Region 2,Season peak week,week,Bin,47,48,0.004173229042661186
HHS Region 2,Season peak week,week,Bin,48,49,0.017310756944431602
HHS Region 2,Season peak week,week,Bin,49,50,0.03252638764280948
HHS Region 2,Season peak week,week,Bin,50,51,0.04396586942081829
HHS Region 2,Season peak week,week,Bin,51,52,0.061935801794457034
HHS Region 2,Season peak week,week,Bin,52,53,0.05978399730577302
HHS Region 2,Season peak week,week,Bin,1,2,0.02926043671784007
HHS Region 2,Season peak week,week,Bin,2,3,0.00704690288918597
HHS Region 2,Season peak week,week,Bin,3,4,0.007554214282749209
HHS Region 2,Season peak week,week,Bin,4,5,0.035472477762227964
HHS Region 2,Season peak week,week,Bin,5,6,0.09201633624814486
HHS Region 2,Season peak week,week,Bin,6,7,0.13937703513671923
HHS Region 2,Season peak week,week,Bin,7,8,0.1268040784061813
HHS Region 2,Season peak week,week,Bin,8,9,0.06696304621334744
HHS Region 2,Season peak week,week,Bin,9,10,0.030998923166515806
HHS Region 2,Season peak week,week,Bin,10,11,0.03760082419753505
HHS Region 2,Season peak week,week,Bin,11,12,0.054870987085764454
HHS Region 2,Season peak week,week,Bin,12,13,0.05777259788185245
HHS Region 2,Season peak week,week,Bin,13,14,0.052762187900431086
HHS Region 2,Season peak week,week,Bin,14,15,0.029353485855187766
HHS Region 2,Season peak week,week,Bin,15,16,0.007120428350462281
HHS Region 2,Season peak week,week,Bin,16,17,8.264550622452032e-4
HHS Region 2,Season peak week,week,Bin,17,18,5.349756162507308e-4
HHS Region 2,Season peak week,week,Bin,18,19,5.349756162507308e-4
HHS Region 2,Season peak week,week,Bin,19,20,5.349756162507308e-4
HHS Region 2,Season peak week,week,Bin,20,21,5.349756162507308e-4
HHS Region 2,Season peak percentage,percent,Bin,0,0.1,5.862022714261448e-4
HHS Region 2,Season peak percentage,percent,Bin,0.1,0.2,0.0013358671545075486
HHS Region 2,Season peak percentage,percent,Bin,0.2,0.3,0.001574017263918641
HHS Region 2,Season peak percentage,percent,Bin,0.3,0.4,0.001835714049440935
HHS Region 2,Season peak percentage,percent,Bin,0.4,0.5,0.002120112150738477
HHS Region 2,Season peak percentage,percent,Bin,0.5,0.6,0.002426009370786462
HHS Region 2,Season peak percentage,percent,Bin,0.6,0.7,0.002752225731801893
HHS Region 2,Season peak percentage,percent,Bin,0.7,0.8,0.003097813059659608
HHS Region 2,Season peak percentage,percent,Bin,0.8,0.9,0.0034622868073385
HHS Region 2,Season peak percentage,percent,Bin,0.9,1,0.003846081785819591
HHS Region 2,Season peak percentage,percent,Bin,1,1.1,0.004250718102730212
HHS Region 2,Season peak percentage,percent,Bin,1.1,1.2,0.004679237625392443
HHS Region 2,Season peak percentage,percent,Bin,1.2,1.3,0.005136205021259426
HHS Region 2,Season peak percentage,percent,Bin,1.3,1.4,0.005628015340539386
HHS Region 2,Season peak percentage,percent,Bin,1.4,1.5,0.0061624325760930646
HHS Region 2,Season peak percentage,percent,Bin,1.5,1.6,0.006748690039926035
HHS Region 2,Season peak percentage,percent,Bin,1.6,1.7,0.007396775789020938
HHS Region 2,Season peak percentage,percent,Bin,1.7,1.8,0.008116953030556807
